Shipment ID,Sales Person,Geography,Product,Sales,Status,Delivered On,Date
3864,Jeffrey Sims,USA,Mouse,808.92,Active,NULL,3/14/2023
3865,Candace Harris,Australia,Webcam,872.96,Completed,10/16/2022,9/26/2022
3866,Gabriel Vasquez,Brazil,Tablet,574.01,Completed,11/24/2023,11/20/2023
3867,Gabriel Vasquez,Canada,Tablet,149.84,Completed,11/1/2022,10/30/2022
3868,Cynthia Herman,India,Tablet,700.55,Completed,11/11/2022,10/30/2022
3869,Stacey Brown,Germany,Printer,766.66,Completed,3/20/2023,3/10/2023
3870,Debra Hughes,USA,Printer,186.42,Completed,10/6/2023,10/5/2023
3871,Candace Harris,Japan,Webcam,442.19,Completed,9/17/2023,8/30/2023
3872,Michelle Garrett,France,Monitor,141.57,Completed,8/28/2023,8/22/2023
3873,Justin Bowman,Australia,Laptop,818.67,Active,NULL,1/11/2023
3874,Jeffrey Sims,Japan,Headphones,626.7,Completed,10/13/2022,9/25/2022
3875,Kayla Banks,France,Speaker,336.04,Completed,8/13/2022,8/7/2022
3876,Erin Arnold,Australia,Headphones,945.96,Completed,6/15/2024,5/26/2024
3877,Kevin King,USA,Mouse,803.19,Active,NULL,4/2/2024
3878,Erin Arnold,UK,Webcam,882.9,Completed,12/26/2023,12/18/2023
3879,Laurie Figueroa,China,Speaker,767.21,Completed,8/22/2022,8/7/2022
3880,Justin Bowman,France,Keyboard,452.36,Completed,7/24/2023,7/18/2023
3881,Kayla Banks,Germany,Speaker,857.16,Active,NULL,2/18/2024
3882,Sandra Henderson,India,Monitor,988.03,Completed,11/28/2023,11/16/2023
3883,Bonnie Lucero,China,Headphones,612.46,Completed,3/21/2024,3/6/2024
3884,Jessica White,USA,Monitor,308.81,Completed,4/2/2024,4/1/2024
3885,Cynthia Herman,India,Keyboard,461.38,Active,NULL,10/1/2023
3886,Jeffery Mills,USA,Monitor,975.38,Completed,4/15/2024,4/14/2024
3887,Kayla Banks,France,Tablet,311.61,Completed,9/11/2023,9/5/2023
3888,Jessica White,Germany,Monitor,801.2,Completed,11/24/2022,11/14/2022
3889,Kevin King,China,Monitor,156.8,Completed,1/28/2024,1/13/2024
3890,Brandon Richards,France,Tablet,110.4,Completed,8/12/2023,8/6/2023
3891,Kayla Banks,India,Headphones,985.68,Active,NULL,5/4/2023
3892,Jeffrey Rivera,Japan,Smartphone,422.4,Completed,1/18/2024,12/31/2023
3893,Kevin King,Canada,Webcam,354.83,Completed,9/21/2022,9/19/2022
3894,Candace Harris,Australia,Tablet,688.33,Completed,5/26/2024,5/6/2024
3895,Debra Hughes,Brazil,Tablet,309.08,Completed,2/13/2023,2/9/2023
3896,Brandon Richards,Australia,Headphones,993.99,Completed,2/14/2023,1/25/2023
3897,Brandon Richards,Brazil,Keyboard,340.82,Completed,10/22/2023,10/18/2023
3898,Candace Harris,Germany,Printer,269.42,Completed,4/12/2024,4/2/2024
3899,Gabriel Vasquez,USA,Headphones,317.21,Completed,5/10/2024,5/9/2024
3900,Jessica White,Australia,Printer,905.37,Completed,12/7/2022,11/17/2022
3901,Kevin King,China,Smartphone,769.1,Completed,2/9/2024,1/25/2024
3902,Erin Arnold,Australia,Monitor,194.55,Completed,9/28/2022,9/8/2022
3903,Jeffery Mills,Australia,Speaker,472.26,Completed,6/25/2023,6/5/2023
3904,Kayla Banks,India,Webcam,730.49,Active,NULL,11/27/2023
3905,James Moore,Brazil,Webcam,148.11,Completed,4/2/2024,3/29/2024
3906,Erin Arnold,Brazil,Monitor,815.9,Active,NULL,9/27/2022
3907,Jeffrey Rivera,France,Monitor,374.82,Active,NULL,8/30/2023
3908,Justin Bowman,Japan,Speaker,890.05,Completed,11/18/2022,10/31/2022
3909,Stacey Brown,UK,Headphones,966.99,Completed,3/28/2023,3/20/2023
3910,Jeffrey Sims,Germany,Speaker,749.45,Completed,12/17/2022,12/7/2022
3911,Brandon Richards,France,Printer,984.96,Completed,9/5/2022,8/30/2022
3912,Candace Harris,China,Laptop,193.05,Active,NULL,4/7/2024
3913,Michelle Garrett,Germany,Tablet,859.36,Completed,11/8/2023,10/29/2023
3914,Michelle Garrett,India,Webcam,332.42,Completed,5/18/2024,5/6/2024
3915,James Moore,France,Headphones,835.2,Active,NULL,7/18/2023
3916,Bonnie Lucero,Germany,Webcam,397.26,Completed,7/1/2024,6/21/2024
3917,Erin Arnold,Germany,Laptop,229.36,Active,NULL,11/30/2022
3918,Erin Arnold,France,Mouse,261.98,Completed,2/2/2023,1/27/2023
3919,Laurie Figueroa,Germany,Printer,639.48,Active,NULL,5/29/2024
3920,Stacey Brown,Germany,Speaker,704.31,Completed,11/3/2023,10/24/2023
3921,Cynthia Herman,India,Printer,267.63,Completed,3/24/2024,3/12/2024
3922,Candace Harris,USA,Tablet,405.78,Completed,7/1/2023,6/30/2023
3923,Laurie Figueroa,Australia,Smartphone,616.15,Completed,6/15/2023,5/26/2023
3924,Debra Hughes,UK,Laptop,499.16,Active,NULL,6/9/2023
3925,Kayla Banks,India,Webcam,569.29,Active,NULL,12/12/2022
3926,Debra Hughes,Germany,Monitor,404.1,Completed,3/13/2024,3/3/2024
3927,Gabriel Vasquez,Australia,Smartphone,920.91,Completed,5/25/2024,5/5/2024
3928,Candace Harris,France,Webcam,778.57,Completed,3/2/2024,2/25/2024
3929,Brandon Richards,USA,Printer,642.35,Completed,12/26/2023,12/25/2023
3930,Justin Bowman,Germany,Printer,813.4,Active,NULL,6/16/2024
3931,Catherine Roberts,Australia,Laptop,309.81,Active,NULL,7/15/2024
3932,Gabriel Vasquez,USA,Smartphone,228.77,Active,NULL,10/12/2023
3933,Stacey Brown,Canada,Printer,407.04,Active,NULL,12/30/2023
3934,Justin Bowman,Germany,Printer,270.29,Completed,7/14/2023,7/4/2023
3935,Brandon Richards,Brazil,Printer,454.92,Completed,5/1/2024,4/27/2024
3936,Jessica White,China,Laptop,744.83,Completed,6/6/2024,5/22/2024
3937,Catherine Roberts,China,Tablet,212.38,Completed,3/4/2024,2/18/2024
3938,Justin Bowman,Brazil,Laptop,490.05,Completed,5/16/2023,5/12/2023
3939,Jeffrey Rivera,Japan,Mouse,800.42,Completed,8/8/2024,7/21/2024
3940,Laurie Figueroa,Germany,Webcam,439.44,Completed,12/15/2023,12/5/2023
3941,Laurie Figueroa,USA,Speaker,738.67,Completed,5/23/2023,5/22/2023
3942,Jessica White,Japan,Speaker,200.73,Active,NULL,7/30/2024
3943,Bonnie Lucero,China,Laptop,533.57,Completed,10/22/2022,10/7/2022
3944,Michelle Garrett,USA,Speaker,688.92,Active,NULL,7/9/2023
3945,Kayla Banks,Brazil,Keyboard,525.36,Completed,10/22/2023,10/18/2023
3946,Cynthia Herman,USA,Tablet,825.11,Active,NULL,5/5/2023
3947,Sandra Henderson,Canada,Mouse,497.52,Completed,6/16/2024,6/14/2024
3948,Justin Bowman,China,Webcam,613.19,Completed,12/22/2022,12/7/2022
3949,Kayla Banks,India,Tablet,801.4,Completed,8/22/2023,8/10/2023
3950,Debra Hughes,China,Smartphone,883.43,Completed,1/8/2023,12/24/2022
3951,Michelle Garrett,UK,Keyboard,937.19,Completed,1/26/2023,1/18/2023
3952,Candace Harris,Germany,Speaker,967.05,Active,NULL,12/10/2023
3953,Debra Hughes,Brazil,Keyboard,594.06,Active,NULL,10/5/2023
3954,Catherine Roberts,UK,Webcam,660.02,Completed,10/28/2022,10/20/2022
3955,Stacey Brown,Japan,Speaker,126.01,Completed,12/4/2023,11/16/2023
3956,Justin Bowman,Germany,Monitor,268.55,Completed,7/15/2024,7/5/2024
3957,Candace Harris,Brazil,Monitor,847.22,Active,NULL,9/4/2023
3958,Debra Hughes,Brazil,Tablet,516.82,Active,NULL,9/11/2023
3959,Jeffrey Sims,UK,Tablet,463.51,Active,NULL,6/2/2024
3960,Kevin King,China,Speaker,222.1,Completed,10/7/2023,9/22/2023
3961,Sandra Henderson,USA,Webcam,654.73,Active,NULL,2/29/2024
3962,James Moore,USA,Laptop,852.31,Completed,12/3/2022,12/2/2022
3963,Cynthia Herman,USA,Monitor,773.1,Completed,3/31/2024,3/30/2024
3964,Candace Harris,China,Monitor,438.52,Completed,11/30/2023,11/15/2023
3965,Candace Harris,USA,Keyboard,975.36,Completed,5/31/2023,5/30/2023
3966,Laurie Figueroa,UK,Speaker,718.26,Active,NULL,9/23/2023
3967,Brandon Richards,UK,Speaker,513.84,Active,NULL,5/12/2023
3968,Jeffrey Sims,Brazil,Tablet,302.15,Completed,6/30/2024,6/26/2024
3969,James Moore,China,Monitor,943.81,Completed,12/24/2023,12/9/2023
3970,Jeffrey Rivera,USA,Mouse,549.11,Active,NULL,1/29/2023
3971,Laurie Figueroa,India,Mouse,712.6,Completed,7/1/2023,6/19/2023
3972,Michelle Garrett,Brazil,Mouse,662.07,Completed,5/18/2024,5/14/2024
3973,Erin Arnold,Australia,Laptop,666.22,Completed,12/29/2022,12/9/2022
3974,Gabriel Vasquez,India,Webcam,414.48,Completed,1/21/2023,1/9/2023
3975,Kayla Banks,India,Speaker,457.9,Completed,3/19/2023,3/7/2023
3976,Bonnie Lucero,Japan,Headphones,281.28,Completed,1/10/2024,12/23/2023
3977,Cynthia Herman,France,Laptop,235.98,Completed,9/24/2023,9/18/2023
3978,Debra Hughes,Japan,Mouse,240.12,Completed,4/5/2023,3/18/2023
3979,Kevin King,UK,Mouse,564.35,Completed,7/31/2023,7/23/2023
3980,Kayla Banks,France,Mouse,195.79,Completed,4/12/2023,4/6/2023
3981,Kevin King,Japan,Speaker,673.67,Completed,3/2/2024,2/13/2024
3982,Kayla Banks,India,Smartphone,407.74,Active,NULL,5/6/2023
3983,Erin Arnold,France,Laptop,359.96,Completed,9/8/2023,9/2/2023
3984,Sandra Henderson,Australia,Webcam,371.88,Completed,1/14/2023,12/25/2022
3985,Cynthia Herman,China,Keyboard,195.44,Completed,8/10/2024,7/26/2024
3986,Candace Harris,Australia,Headphones,260.27,Completed,7/28/2023,7/8/2023
3987,Gabriel Vasquez,India,Headphones,617.12,Completed,3/27/2024,3/15/2024
3988,Justin Bowman,India,Printer,647.38,Completed,5/27/2023,5/15/2023
3989,Jeffrey Sims,UK,Monitor,681.56,Active,NULL,5/13/2023
3990,Justin Bowman,China,Mouse,226.95,Completed,5/26/2023,5/11/2023
3991,Candace Harris,UK,Smartphone,572.47,Completed,6/4/2024,5/27/2024
3992,Sandra Henderson,Germany,Monitor,476.95,Active,NULL,5/21/2024
3993,Brandon Richards,Brazil,Printer,563.26,Completed,3/27/2023,3/23/2023
3994,Debra Hughes,Brazil,Laptop,438.26,Active,NULL,1/16/2023
3995,Bonnie Lucero,China,Smartphone,374.48,Completed,12/17/2022,12/2/2022
3996,Candace Harris,India,Laptop,590.67,Completed,7/18/2024,7/6/2024
3997,Sandra Henderson,USA,Laptop,232.86,Completed,4/26/2024,4/25/2024
3998,Debra Hughes,UK,Smartphone,342.51,Completed,6/23/2024,6/15/2024
3999,Catherine Roberts,Australia,Laptop,262.59,Completed,9/4/2022,8/15/2022
4000,Michelle Garrett,France,Tablet,585.1,Completed,12/12/2022,12/6/2022
4001,Jeffrey Rivera,USA,Monitor,156.68,Completed,4/8/2024,4/7/2024
4002,Erin Arnold,Germany,Speaker,424.14,Completed,6/23/2023,6/13/2023
4003,Candace Harris,India,Keyboard,457.81,Completed,5/1/2023,4/19/2023
4004,Sandra Henderson,China,Monitor,141.82,Active,NULL,2/10/2023
4005,James Moore,Brazil,Mouse,204.12,Active,NULL,5/25/2024
4006,Jeffery Mills,Australia,Keyboard,891.97,Active,NULL,10/20/2023
4007,Sandra Henderson,Germany,Keyboard,487.62,Completed,8/23/2023,8/13/2023
4008,Jeffrey Rivera,Canada,Speaker,179.49,Active,NULL,10/27/2022
4009,Kayla Banks,Australia,Keyboard,522.84,Completed,9/2/2023,8/13/2023
4010,Debra Hughes,France,Mouse,464.99,Completed,2/9/2024,2/3/2024
4011,Kevin King,China,Keyboard,270.43,Active,NULL,6/2/2023
4012,James Moore,Brazil,Speaker,708.74,Active,NULL,5/3/2024
4013,Stacey Brown,Japan,Speaker,303.51,Completed,7/19/2024,7/1/2024
4014,Jeffrey Sims,Canada,Speaker,921.15,Active,NULL,4/8/2024
4015,Bonnie Lucero,Brazil,Mouse,621.73,Completed,3/22/2024,3/18/2024
4016,Kevin King,UK,Monitor,599.04,Active,NULL,8/7/2023
4017,Stacey Brown,Germany,Tablet,914.88,Active,NULL,11/17/2022
4018,Jeffrey Rivera,Japan,Printer,591.01,Completed,11/17/2022,10/30/2022
4019,Debra Hughes,USA,Speaker,769.19,Active,NULL,4/26/2024
4020,Jeffrey Rivera,Japan,Laptop,445.9,Completed,3/20/2023,3/2/2023
4021,Kayla Banks,Japan,Laptop,935.29,Completed,11/4/2023,10/17/2023
4022,Bonnie Lucero,India,Laptop,438.5,Active,NULL,8/19/2022
4023,Sandra Henderson,Australia,Monitor,386.36,Completed,4/26/2023,4/6/2023
4024,Laurie Figueroa,France,Webcam,877.86,Completed,5/9/2024,5/3/2024
4025,Justin Bowman,UK,Headphones,428.25,Active,NULL,11/4/2023
4026,Catherine Roberts,Germany,Laptop,777.77,Completed,4/26/2023,4/16/2023
4027,Candace Harris,Germany,Printer,506.63,Completed,11/5/2022,10/26/2022
4028,Sandra Henderson,China,Printer,935.33,Active,NULL,2/21/2023
4029,Jessica White,Canada,Mouse,545.86,Completed,10/11/2022,10/9/2022
4030,Candace Harris,Brazil,Webcam,980.7,Active,NULL,2/11/2024
4031,Bonnie Lucero,UK,Smartphone,114.09,Active,NULL,4/1/2023
4032,Gabriel Vasquez,France,Webcam,512.83,Completed,2/12/2023,2/6/2023
4033,Kayla Banks,China,Smartphone,688.85,Completed,5/19/2023,5/4/2023
4034,Erin Arnold,Japan,Speaker,185.86,Completed,10/11/2022,9/23/2022
4035,Brandon Richards,France,Laptop,143.22,Active,NULL,1/25/2024
4036,Gabriel Vasquez,UK,Keyboard,390.59,Active,NULL,10/30/2022
4037,Bonnie Lucero,India,Monitor,400.78,Completed,3/23/2023,3/11/2023
4038,Brandon Richards,USA,Speaker,558.67,Active,NULL,11/23/2022
4039,Jeffery Mills,India,Headphones,236.41,Completed,12/13/2022,12/1/2022
4040,Jeffrey Rivera,Canada,Tablet,908.84,Completed,7/19/2024,7/17/2024
4041,Debra Hughes,Australia,Smartphone,103.17,Active,NULL,11/16/2023
4042,Justin Bowman,Australia,Tablet,881.57,Active,NULL,8/10/2022
4043,Laurie Figueroa,UK,Headphones,765.96,Completed,1/7/2024,12/30/2023
4044,Kayla Banks,Canada,Keyboard,864.36,Active,NULL,11/27/2023
4045,Gabriel Vasquez,Australia,Smartphone,837.1,Completed,6/7/2023,5/18/2023
4046,Justin Bowman,Canada,Tablet,309.92,Completed,7/4/2024,7/2/2024
4047,Catherine Roberts,Canada,Speaker,842.65,Completed,12/24/2022,12/22/2022
4048,Jeffrey Rivera,USA,Keyboard,538.18,Completed,6/15/2024,6/14/2024
4049,Cynthia Herman,Japan,Printer,867.38,Active,NULL,9/19/2022
4050,Jeffrey Sims,Germany,Keyboard,527.88,Completed,1/18/2023,1/8/2023
4051,Kayla Banks,France,Monitor,951.83,Completed,3/3/2024,2/26/2024
4052,Kayla Banks,USA,Keyboard,803.88,Completed,3/4/2024,3/3/2024
4053,Brandon Richards,Brazil,Keyboard,242.25,Active,NULL,11/16/2023
4054,Justin Bowman,Japan,Webcam,495.24,Completed,1/1/2023,12/14/2022
4055,James Moore,Japan,Webcam,821.58,Active,NULL,12/18/2022
4056,Jeffery Mills,Canada,Tablet,495.67,Completed,9/7/2022,9/5/2022
4057,Gabriel Vasquez,Brazil,Printer,297.92,Active,NULL,7/3/2024
4058,Erin Arnold,Japan,Mouse,798.11,Completed,2/24/2024,2/6/2024
4059,Jessica White,Australia,Speaker,917.43,Completed,7/22/2023,7/2/2023
4060,Debra Hughes,Germany,Speaker,931.4,Completed,10/30/2023,10/20/2023
4061,Sandra Henderson,France,Webcam,275.8,Active,NULL,9/19/2023
4062,Justin Bowman,China,Headphones,445.32,Completed,9/5/2023,8/21/2023
4063,Catherine Roberts,India,Speaker,133.48,Active,NULL,2/2/2024
4064,Cynthia Herman,Australia,Laptop,830.7,Active,NULL,11/17/2022
4065,Bonnie Lucero,France,Mouse,471.76,Completed,4/18/2023,4/12/2023
4066,Sandra Henderson,China,Mouse,158.05,Completed,6/20/2024,6/5/2024
4067,Bonnie Lucero,Germany,Laptop,870.94,Completed,9/6/2023,8/27/2023
4068,Jeffery Mills,Canada,Smartphone,996.1,Completed,12/5/2023,12/3/2023
4069,Jeffrey Rivera,France,Webcam,934.17,Completed,12/5/2022,11/29/2022
4070,Cynthia Herman,Brazil,Tablet,253.84,Completed,8/24/2023,8/20/2023
4071,Bonnie Lucero,Germany,Keyboard,365.81,Completed,9/14/2023,9/4/2023
4072,Justin Bowman,Canada,Speaker,556.51,Completed,12/14/2023,12/12/2023
4073,Jeffrey Rivera,UK,Keyboard,298.02,Completed,6/24/2024,6/16/2024
4074,James Moore,Canada,Webcam,566.36,Completed,10/22/2023,10/20/2023
4075,Kayla Banks,China,Monitor,539.64,Completed,4/25/2023,4/10/2023
4076,Catherine Roberts,Brazil,Keyboard,761.01,Active,NULL,1/15/2024
4077,James Moore,USA,Headphones,208.42,Active,NULL,6/10/2023
4078,Jeffrey Rivera,Japan,Keyboard,337.41,Completed,1/27/2023,1/9/2023
4079,Jessica White,Japan,Tablet,923.87,Completed,4/3/2024,3/16/2024
4080,Sandra Henderson,China,Webcam,613.08,Completed,2/11/2024,1/27/2024
4081,Kevin King,France,Mouse,797.85,Active,NULL,10/7/2022
4082,Kayla Banks,USA,Mouse,744.77,Active,NULL,1/10/2023
4083,Kayla Banks,India,Mouse,782.31,Completed,7/6/2024,6/24/2024
4084,Michelle Garrett,Brazil,Speaker,462.12,Completed,7/1/2024,6/27/2024
4085,Gabriel Vasquez,China,Keyboard,566.14,Active,NULL,6/1/2024
4086,Laurie Figueroa,UK,Headphones,259.23,Completed,5/3/2023,4/25/2023
4087,Jeffrey Rivera,France,Mouse,523.2,Completed,6/5/2024,5/30/2024
4088,Jeffrey Rivera,Japan,Mouse,596.09,Completed,11/23/2023,11/5/2023
4089,Michelle Garrett,Australia,Printer,340.35,Completed,11/14/2023,10/25/2023
4090,Brandon Richards,Germany,Laptop,427.01,Completed,10/12/2023,10/2/2023
4091,Jeffrey Rivera,Canada,Smartphone,724.14,Completed,10/5/2023,10/3/2023
4092,Stacey Brown,Australia,Mouse,370.6,Active,NULL,9/20/2023
4093,Kayla Banks,USA,Monitor,237.51,Completed,7/27/2024,7/26/2024
4094,Jeffery Mills,Australia,Smartphone,329.05,Completed,11/26/2023,11/6/2023
4095,Sandra Henderson,India,Headphones,152.95,Completed,5/3/2023,4/21/2023
4096,Catherine Roberts,Canada,Mouse,499.01,Completed,1/18/2024,1/16/2024
4097,Sandra Henderson,India,Speaker,720.83,Completed,11/30/2022,11/18/2022
4098,Erin Arnold,Australia,Smartphone,168.05,Active,NULL,9/26/2023
4099,Sandra Henderson,UK,Speaker,805.85,Completed,4/25/2023,4/17/2023
4100,Brandon Richards,Germany,Speaker,539.59,Completed,11/16/2023,11/6/2023
4101,Jessica White,Japan,Laptop,167.67,Completed,8/12/2023,7/25/2023
4102,Brandon Richards,India,Mouse,452.46,Completed,7/19/2023,7/7/2023
4103,Jeffery Mills,USA,Speaker,744.54,Completed,4/13/2024,4/12/2024
4104,Kevin King,Germany,Speaker,815.6,Completed,2/9/2023,1/30/2023
4105,Jeffrey Rivera,France,Speaker,370.65,Completed,3/28/2024,3/22/2024
4106,Kayla Banks,USA,Smartphone,733.57,Active,NULL,11/1/2023
4107,Bonnie Lucero,Brazil,Webcam,416.49,Active,NULL,9/19/2023
4108,Erin Arnold,Australia,Smartphone,357.91,Active,NULL,10/22/2022
4109,Candace Harris,Brazil,Speaker,765.56,Completed,5/17/2024,5/13/2024
4110,James Moore,Germany,Speaker,277.67,Completed,5/19/2024,5/9/2024
4111,Candace Harris,China,Webcam,289.4,Completed,4/4/2023,3/20/2023
4112,Cynthia Herman,UK,Laptop,702.86,Completed,8/29/2023,8/21/2023
4113,Debra Hughes,China,Headphones,968.36,Active,NULL,9/4/2022
4114,Jeffery Mills,Australia,Printer,338.36,Active,NULL,9/18/2023
4115,Stacey Brown,Germany,Tablet,821.66,Completed,4/17/2023,4/7/2023
4116,Brandon Richards,Germany,Mouse,969.96,Completed,8/10/2023,7/31/2023
4117,Laurie Figueroa,China,Laptop,846.91,Active,NULL,4/4/2023
4118,Brandon Richards,Australia,Smartphone,670.9,Completed,12/1/2023,11/11/2023
4119,Laurie Figueroa,Canada,Webcam,413.8,Completed,8/20/2022,8/18/2022
4120,James Moore,France,Webcam,918.96,Completed,10/27/2022,10/21/2022
4121,Michelle Garrett,China,Mouse,846.66,Completed,7/6/2024,6/21/2024
4122,Sandra Henderson,Canada,Headphones,524.66,Active,NULL,3/1/2023
4123,Jeffrey Sims,Japan,Tablet,882,Completed,7/21/2024,7/3/2024
4124,Jessica White,France,Headphones,663.86,Completed,1/11/2023,1/5/2023
4125,Michelle Garrett,UK,Printer,278.97,Completed,10/17/2023,10/9/2023
4126,Candace Harris,China,Mouse,378.78,Completed,12/19/2022,12/4/2022
4127,Jeffrey Sims,USA,Smartphone,800.91,Completed,3/6/2023,3/5/2023
4128,Kayla Banks,Brazil,Monitor,924.83,Completed,10/12/2023,10/8/2023
4129,Catherine Roberts,Germany,Mouse,905.73,Active,NULL,9/17/2023
4130,Cynthia Herman,India,Headphones,348.38,Active,NULL,8/20/2022
4131,Bonnie Lucero,Germany,Smartphone,814.42,Active,NULL,9/8/2022
4132,Michelle Garrett,USA,Tablet,222.09,Completed,6/6/2024,6/5/2024
4133,Sandra Henderson,Brazil,Smartphone,251.74,Completed,2/16/2024,2/12/2024
4134,Jeffery Mills,China,Monitor,568.24,Active,NULL,1/4/2023
4135,Jeffrey Sims,UK,Mouse,474.44,Active,NULL,8/9/2023
4136,Jeffrey Sims,USA,Laptop,765.31,Completed,7/24/2023,7/23/2023
4137,Brandon Richards,USA,Mouse,294.79,Active,NULL,12/11/2023
4138,Catherine Roberts,Germany,Tablet,113.98,Completed,9/26/2023,9/16/2023
4139,Debra Hughes,Australia,Smartphone,876.44,Completed,11/6/2022,10/17/2022
4140,Jessica White,Japan,Smartphone,111.18,Active,NULL,4/13/2024
4141,Justin Bowman,Australia,Printer,767.17,Active,NULL,12/9/2022
4142,Jeffrey Rivera,Japan,Printer,888.01,Active,NULL,10/12/2022
4143,Jeffery Mills,USA,Webcam,734.52,Completed,11/5/2023,11/4/2023
4144,Kayla Banks,Canada,Smartphone,665.07,Completed,6/6/2023,6/4/2023
4145,Gabriel Vasquez,Germany,Laptop,893.65,Completed,8/6/2023,7/27/2023
4146,Catherine Roberts,Japan,Tablet,609.38,Active,NULL,8/7/2022
4147,Sandra Henderson,Japan,Printer,262.24,Active,NULL,8/6/2023
4148,Bonnie Lucero,France,Webcam,508.34,Completed,3/19/2024,3/13/2024
4149,Candace Harris,Australia,Webcam,678.88,Completed,6/27/2024,6/7/2024
4150,Jeffery Mills,France,Keyboard,120.01,Active,NULL,10/5/2023
4151,Kevin King,Brazil,Speaker,708.57,Active,NULL,10/21/2022
4152,James Moore,USA,Headphones,375.31,Active,NULL,1/29/2023
4153,Bonnie Lucero,Australia,Tablet,628,Completed,2/11/2023,1/22/2023
4154,Stacey Brown,UK,Smartphone,194.55,Completed,4/2/2023,3/25/2023
4155,Michelle Garrett,France,Headphones,959.3,Active,NULL,6/8/2024
4156,Gabriel Vasquez,India,Headphones,991.64,Active,NULL,4/10/2023
4157,Justin Bowman,China,Tablet,136.91,Completed,6/1/2023,5/17/2023
4158,Brandon Richards,France,Monitor,894.05,Completed,3/28/2024,3/22/2024
4159,Jeffery Mills,Australia,Printer,709.39,Completed,4/6/2024,3/17/2024
4160,Cynthia Herman,USA,Monitor,325.49,Completed,4/12/2023,4/11/2023
4161,Jessica White,Brazil,Monitor,354.77,Completed,3/6/2023,3/2/2023
4162,Catherine Roberts,UK,Webcam,746.93,Active,NULL,2/16/2024
4163,Bonnie Lucero,Japan,Smartphone,700.14,Completed,12/22/2023,12/4/2023
4164,Debra Hughes,France,Monitor,673.19,Completed,2/10/2023,2/4/2023
4165,Gabriel Vasquez,Brazil,Headphones,439.92,Completed,3/10/2023,3/6/2023
4166,Jeffrey Rivera,China,Laptop,287.17,Active,NULL,5/14/2023
4167,Debra Hughes,Canada,Monitor,989.79,Completed,11/17/2023,11/15/2023
4168,Catherine Roberts,USA,Tablet,181.98,Active,NULL,8/6/2023
4169,Debra Hughes,Japan,Keyboard,370.38,Active,NULL,12/26/2022
4170,Kevin King,Canada,Speaker,450.29,Completed,12/25/2022,12/23/2022
4171,Stacey Brown,Brazil,Laptop,155.01,Active,NULL,2/16/2023
4172,Jessica White,India,Monitor,720.9,Completed,1/29/2024,1/17/2024
4173,Sandra Henderson,China,Tablet,486.08,Completed,2/13/2023,1/29/2023
4174,Bonnie Lucero,Australia,Mouse,628.34,Completed,9/8/2022,8/19/2022
4175,Kevin King,China,Smartphone,113.67,Completed,3/23/2023,3/8/2023
4176,Candace Harris,Australia,Speaker,890.28,Completed,4/28/2024,4/8/2024
4177,Erin Arnold,Brazil,Monitor,944.82,Active,NULL,7/17/2023
4178,Laurie Figueroa,Japan,Headphones,896.46,Returned,NULL,3/7/2023
4179,Kayla Banks,Germany,Monitor,601.1,Active,NULL,8/17/2023
4180,Stacey Brown,Germany,Tablet,890.86,Completed,11/8/2022,10/29/2022
4181,Gabriel Vasquez,Australia,Keyboard,755.45,Returned,NULL,6/17/2023
4182,Bonnie Lucero,Germany,Smartphone,428.92,Completed,8/30/2023,8/20/2023
4183,Kevin King,Japan,Webcam,407.07,Completed,6/18/2024,5/31/2024
4184,Laurie Figueroa,China,Webcam,435.64,Returned,NULL,6/10/2023
4185,Candace Harris,Brazil,Speaker,555.67,Completed,8/27/2023,8/23/2023
4186,Jeffrey Sims,USA,Speaker,737.22,Active,NULL,8/14/2023
4187,Laurie Figueroa,India,Tablet,234.73,Completed,8/16/2023,8/4/2023
4188,Stacey Brown,UK,Headphones,521.11,Completed,1/8/2023,12/31/2022
4189,Bonnie Lucero,USA,Printer,836.9,Returned,NULL,8/31/2023
4190,Jeffrey Rivera,India,Smartphone,906.72,Completed,9/12/2022,8/31/2022
4191,Stacey Brown,Australia,Printer,246.18,Active,NULL,2/1/2023
4192,Kayla Banks,Germany,Laptop,696.07,Completed,7/26/2024,7/16/2024
4193,Bonnie Lucero,France,Tablet,488.03,Completed,9/16/2023,9/10/2023
4194,Bonnie Lucero,China,Speaker,425.69,Completed,2/21/2024,2/6/2024
4195,Jessica White,UK,Mouse,816.81,Completed,11/9/2023,11/1/2023
4196,Laurie Figueroa,Germany,Tablet,270.79,Returned,NULL,8/14/2022
4197,Brandon Richards,Japan,Tablet,708.14,Returned,NULL,12/14/2022
4198,Jeffery Mills,Japan,Webcam,360.67,Active,NULL,3/23/2024
4199,Debra Hughes,UK,Monitor,114.76,Returned,NULL,11/10/2023
4200,Michelle Garrett,Australia,Monitor,306.63,Returned,NULL,6/22/2023
4201,Sandra Henderson,Australia,Tablet,218.01,Active,NULL,8/28/2023
4202,Jeffrey Rivera,USA,Monitor,833.12,Completed,4/12/2024,4/11/2024
4203,Bonnie Lucero,Brazil,Smartphone,278.39,Completed,9/8/2022,9/4/2022
4204,Sandra Henderson,USA,Printer,109,Returned,NULL,1/13/2023
4205,Stacey Brown,Japan,Monitor,134.31,Active,NULL,12/12/2023
4206,Catherine Roberts,UK,Printer,475.44,Returned,NULL,9/20/2023
4207,Gabriel Vasquez,Japan,Printer,637.47,Active,NULL,1/19/2024
